Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Time
0.412476253734247,0.60068930566273,0.385872561808667,0.668295731355639,0.230150336223235,0.484631287265426,1.52
0.919137248555049,0.439580982592445,0.0137719596080887,0.56368771700927,0.558549099577751,0.332160959968317,1.536
0.233124952930079,0.894038497385455,0.116045211428381,0.406453617315043,0.656153813852621,0.955959692625406,1.552
0.995624074197042,0.253264050083262,0.0880003226126458,0.870861210465633,0.0478715615774078,0.462267966507717,1.568
0.839714951286431,0.326956037294137,0.235328735344606,0.564137219394908,0.751592259761248,0.196416972666906,1.584
0.510626596071841,0.179274661581488,0.370140935030622,0.401107557388118,0.219850078351302,0.130603514812042,1.6
0.863048112059391,0.560241198869992,0.21259390256137,0.135553760235415,0.880469030206051,0.279311179467076,1.616
0.146551826152277,0.814361175159895,0.262565322368496,0.248824397841677,0.939449246082059,0.627885451756691,1.632
0.663629406788991,0.504713504323659,0.62729910587044,0.0672831236934677,0.491540278760727,0.501249794231275,1.648
0.57038130574398,0.336895879805002,0.298133066943789,0.0813590209696625,0.581925071869075,0.767136002716849,1.664
0.0874189988889709,0.44574375147248,0.5064576824457,0.669803711721227,0.968044640379797,0.542768814615678,1.68
0.460297438551689,0.357706470252434,0.33081313164129,0.929600638424008,0.801669054769576,0.14834884170318,1.696
0.396797470338404,0.291029377884717,0.0457415023991903,0.771711089042055,0.294764789795981,0.933470739648396,1.712
0.466907980314165,0.679514391794003,0.21557668216336,0.984279525913268,0.436259840419649,0.277674341923672,1.728
0.543285431120877,0.124747456604174,0.435782972836124,0.922134921057736,0.945579594755469,0.91326829791768,1.744
0.225466137164836,0.836770379525228,0.700739157936392,0.928864186893737,0.481692990451544,0.0532690297300039,1.76
0.0892924329519384,0.804157187908647,0.375779223337809,0.944758451888545,0.986239821755364,0.662166434756473,1.776
0.212047731595825,0.00299799060344341,0.505446759466041,0.382038689082607,0.579517953553211,0.546479303399744,1.792
0.376579810258946,0.257013703252959,0.693361512195893,0.820468454551694,0.969408944226217,0.525584374786815,1.808
0.193089553538196,0.867242323182709,0.30019682891705,0.506106571944837,0.215167485042543,0.275725259556771,1.824
0.407878900869577,0.413867346366454,0.376409948992337,0.210080252921929,0.909861578237021,0.458705634718707,1.84
0.486394102955673,0.407760544924802,0.944716755455198,0.0904157962823545,0.998347748315167,0.264925781008298,1.856
0.127374189310038,0.325633251326035,0.646985146563938,0.264988325854231,0.318981309498709,0.36171369898496,1.872
0.789605763469306,0.213257599455357,0.521652195164027,0.513222471256753,0.766266265566046,0.632639628486713,1.888
0.97982177310537,0.0874994399267729,0.530174198978099,0.509629711901361,0.106450375431013,0.822156560503167,1.904
0.558175763736721,0.934262813614879,0.29413547979162,0.593211527861179,0.466555714589562,0.759728199200974,1.92
0.964598524567738,0.493585314334013,0.680722683442455,0.426608675934434,0.672024106751233,0.216864284219372,1.936
0.524997029869622,0.772650657276869,0.582163965991732,0.486560888199774,0.345683120597966,0.449482215973759,1.952
0.0260521456710811,0.260480055183986,0.473306419767176,0.219869737918516,0.930082138139771,0.861987923394122,1.968
0.495684679097111,0.245004851071374,0.499994239453989,0.271512600536889,0.873649161952535,0.894695169967274,1.984
0.136380613946225,0.588602461652109,0.029432631533006,0.0588381979667113,0.465320334926315,0.199635094766662,2
0.490497784642964,0.907317801751532,0.547798493170169,0.487739200514736,0.539402102888652,0.808461109397683,2.016
0.764047806125398,0.100703838785067,0.450230360334229,0.691047242362881,0.964152318427977,0.797433866782051,2.032
0.463912366595564,0.983972968830674,0.70828193640335,0.115232989331228,0.0230981448677052,0.695475264611387,2.048
0.39842829118987,0.522753589471903,0.299553988130595,0.87789548957416,0.787539623775835,0.661082776715883,2.064
0.164594951907066,0.892995243610534,0.140855451728506,0.531054734048551,0.120148272322942,0.497118094375935,2.08
0.865660474561697,0.414936552341419,0.329117801798826,0.0725601884756721,0.914510047792959,0.95205127014228,2.096
0.464296841697624,0.260833754183474,0.610495920154433,0.815121819698784,0.0241515620288542,0.227027537565783,2.112
0.588727178685728,0.455024995119871,0.293979635546855,0.787337062678651,0.00705193228989576,0.293753028976984,2.128
0.688583930855902,0.685111398571902,0.285702665912963,0.0807689034360016,0.497422332815829,0.236934441744399,2.144
0.0558975981208401,0.201128782606259,0.470067060542425,0.857776697130094,0.810569935163734,0.332248325227459,2.16
0.301026738975451,0.885872249125763,0.378925948793648,0.754659253957785,0.507333494516217,0.447417457496391,2.176
0.829703950927067,0.661617869922487,0.372362464803666,0.137404367252071,0.690393391273688,0.899764697921062,2.192
0.252188017714655,0.541420553117277,0.193106763123453,0.297200440200951,0.558383142609061,0.649291171674815,2.208
0.282607493689501,0.170351518340574,0.690338974782545,0.309404221038441,0.848298458057303,0.606237339901187,2.224
0.825877085374422,0.298618142761501,0.0353808488129965,0.760852197483111,0.254759678888194,0.668802295885532,2.24
0.0905321004538069,0.0914495708831435,0.190977801644491,0.0681060708898453,0.219408903149316,0.638668043415141,2.256
0.131628508040547,0.537646409907915,0.345101293797072,0.386387805796285,0.595601532391166,0.518343180914074,2.272
0.614730788102193,0.054562754023306,0.714444606683701,0.330717089658779,0.411079115068843,0.470718579367763,2.288
0.54616990367218,0.126068252418052,0.798285381724764,0.516045971309393,0.591161844213398,0.0121781325015962,2.304
0.165304410170828,0.129514308956156,0.491823437432331,0.556202823347043,0.838943359272688,0.700239977334707,2.32
0.130039622472261,0.401128411033442,0.726315722626986,0.52441263943122,0.199773832722064,0.203304715990082,2.336
0.508020164054726,0.869434138422617,0.993054235902998,0.0388400482752622,0.460738891510537,0.470173651879754,2.352
0.846102063895981,0.899154265131048,0.0102711461177029,0.524380285547702,0.303278384592364,0.873341143017157,2.368
0.0166388665274104,0.56494992297792,0.356208961622446,0.729179140825145,0.57714593708563,0.964522630356118,2.384
0.156112457703422,0.0529861813130043,0.0427956510076949,0.330560450258987,0.706405988684338,0.0745256770007804,2.4
0.324937612139472,0.784431169847781,0.91800360913394,0.227098745588968,0.690240828986142,0.61751941424338,2.416
0.953503843465838,0.0986718451570475,0.0861632233502719,0.598434335981005,0.737683482647458,0.797346552550492,2.432
0.787566086310105,0.839382496572143,0.0395197074747482,0.484584178026179,0.0125910790739407,0.554459330502608,2.448
0.24681459776275,0.588518667298954,0.645519999150156,0.773265875498618,0.611849873794088,0.247733897529708,2.464
0.550450896515574,0.763548855447646,0.21596165600598,0.136934334069245,0.0700805422003278,0.721286327703874,2.48
0.591910858269759,0.797112112092224,0.935001386691513,0.488480433087707,0.254256438009828,0.0422281985440732,2.496
0.540279518300601,0.965677325959629,0.265063044373425,0.0880192037676253,0.492884064601991,0.660566301126719,2.512
0.820575093790552,0.643119430140817,0.815678197810496,0.502102749996779,0.271264540894621,0.0731331126012159,2.528
0.0372477582159145,0.464087666867818,0.00377706318342463,0.388392271368285,0.563148369462458,0.254775529566667,2.544
0.44203493880292,0.0243845656438406,0.833058156890343,0.719825161671491,0.000116036295136901,0.832342072291581,2.56
0.191141874928603,0.841321254822822,0.0299065606783107,0.634858347152902,0.219102205909535,0.983591371907538,2.576
0.657298064206957,0.969757764570132,0.218511488389613,0.384970042295852,0.568364016945515,0.454902973745557,2.592
0.328238698911051,0.963783826216198,0.47815652581661,0.557867347712453,0.524601253912772,0.479177786751438,2.608
0.16694879286812,0.0674778231979771,0.654841583889743,0.803974508661127,0.966864284970975,0.28891747955861,2.624
0.959699070555145,0.929490636126465,0.125201710436894,0.925435538211575,0.400767378817456,0.638942025073459,2.64
0.756253259007561,0.994605001361797,0.56502009568777,0.728516517913049,0.291680258793124,0.847586974928828,2.656
0.248347761982379,0.0749045021535319,0.211548829404986,0.0639558534231287,0.351803497011868,0.521670162436725,2.672
0.670005948725092,0.872015702846112,0.748625923044839,0.891266902914606,0.379396073534893,0.351699940422751,2.688
0.202003874835916,0.172523651515564,0.101695233144514,0.621552572053114,0.0573358185941668,0.429414089165782,2.704
0.87885828923008,0.420883912188471,0.675080100769064,0.159387090663702,0.131602943989034,0.354042723455331,2.72
0.48907525594213,0.0375458862690079,0.952054287412963,0.792458955429184,0.628713296755218,0.479747274479374,2.736
0.0936008489944224,0.092561913314413,0.358418811127693,0.59096698290775,0.156654933348276,0.993438641231801,2.752
0.404090828979485,0.946479650403936,0.642383660323029,0.467019980069535,0.133246416375369,0.76418549685179,2.768
0.101026938166655,0.114456422934995,0.912283585486309,0.602201034025274,0.100412130320246,0.683795069300364,2.784
0.667859718198359,0.893626449319558,0.977773009147948,0.832012090313187,0.501735781855975,0.897384847255417,2.8
0.309076652472626,0.401460194226693,0.442426827123821,0.573688155250237,0.374868092029236,0.184851632652593,2.816
0.204083131674343,0.701075473023816,0.583922562816829,0.479471341695396,0.474094295086853,0.916910288322319,2.832
0.799923524197072,0.746422634548719,0.638233163589538,0.306993523165869,0.773411560531398,0.0584950008716882,2.848
0.267023531354754,0.491348778188539,0.525179858277331,0.411264011765806,0.193326970009076,0.663999754086671,2.864
0.286654815923545,0.0102862275189589,0.252668297165942,0.256452173372935,0.807692004342612,0.191797853240258,2.88
0.202779980805633,0.668181001649246,0.449418763220606,0.998864044252933,0.224411447835515,0.480958479105441,2.896
0.87020999577733,0.0622526625871619,0.40507063534387,0.655368269692704,0.589498718537876,0.793520624891345,2.912
0.677939337035304,0.102143401799582,0.807814085455637,0.692622898228337,0.267604940608163,0.263114792827568,2.928
0.0973774319597838,0.0550781394495011,0.0433463159221111,0.488212072718077,0.199038365677012,0.62662287459111,2.944
0.287356879211907,0.262854692201542,0.206778036525022,0.132778862210268,0.16970222109793,0.0182298639666006,2.96
0.902649497590867,0.655603053768866,0.878557028768604,0.842697397548463,0.223936002323911,0.718426502186047,2.976
0.938093459748031,0.948197002377785,0.341451779002884,0.456430799539197,0.785895231399635,0.722899583609108,2.992
0.732946823682896,0.664370283909438,0.183358476476804,0.279875300956008,0.0898009670046103,0.0236101293008008,3.008
0.532243362293223,0.84559632112428,0.827293379544365,0.311523481701416,0.182050632190811,0.148185600794043,3.024
0.170135630176077,0.861205513275457,0.302427435557504,0.630533624942507,0.911489509289868,0.330194897925424,3.04
0.849794652946117,0.77865547480166,0.657336033865279,0.332002283964809,0.672041907589126,0.920586602887678,3.056
0.719591957380937,0.844768822898813,0.986915731322196,0.928040672298257,0.955783875065332,0.0568717046756765,3.072
0.792553851005388,0.288896753277735,0.616466315420452,0.931624045483613,0.0601329509371955,0.662007503935906,3.088
0.224452905091239,0.492662947221645,0.751387545465153,0.785392077922513,0.22895117731505,0.990305464341935,3.104
0.246419668827664,0.582173007648431,0.243607114731497,0.613519921058379,0.479045884585096,0.166991352061025,3.12
0.682945943671362,0.600333688253973,0.0859622205553686,0.302997132115822,0.459561506576351,0.182819704224553,3.136
0.390873517522121,0.168528898478643,0.600701891617493,0.126117162535262,0.913914047592522,0.528015196699222,3.152
0.266084617284559,0.885001634887647,0.879282667234669,0.609960286500737,0.245238461369548,0.563256294350768,3.168
0.494437020317633,0.418022653121149,0.635106049041375,0.842815545832857,0.0820982685575102,0.837832872375885,3.184
0.176035341237376,0.479985727413187,0.914941528468753,0.63481754623308,0.440567518477317,0.482109091493921,3.2
0.574566539568364,0.961565144554038,0.574125029107851,0.587800775653659,0.705971861776001,0.449569494744544,3.216
0.149312759106758,0.720261936423292,0.150703935190595,0.587895900335337,0.162126014341529,0.780049946060604,3.232
0.645076305446524,0.418753342257887,0.0481574611438413,0.87148580524895,0.769842090932215,0.394516168297193,3.248
0.782916802551909,0.254035192871384,0.725055743272942,0.265911602840767,0.337232833000929,0.449684729554202,3.264
0.787701286132353,0.501609621314169,0.749323606699391,0.690952724969027,0.707165002316146,0.755486891073038,3.28
0.595171214969874,0.722667489743855,0.893912129225727,0.788401024185791,0.396342319153894,0.84505595186225,3.296
0.982551780603104,0.149048709711809,0.680289017796644,0.433658179811709,0.149708172626533,0.432124218934136,3.312
0.922956246092739,0.956165702410342,0.44359336031138,0.247602516261941,0.0636699922598987,0.182722271731667,3.328
0.606651961551392,0.81765534971819,0.69565986789266,0.0519317255464345,0.332186616257466,0.710817406117982,3.344
0.719324459982264,0.516123374169194,0.49334101955003,0.274085248474593,0.618941265177183,0.504027391763514,3.36
0.0708573892175619,0.950157791919823,0.717038150693192,0.837135521863247,0.435381680276732,0.855706826218853,3.376
0.83120260240593,0.722660139987486,0.383766694277152,0.186926987138663,0.692348208821078,0.0833383174442784,3.392
0.230093093123167,0.9675479366095,0.365767378551023,0.365744524652194,0.172528742244214,0.57444604184967,3.408
0.281127238234579,0.447207134273443,0.92206837819502,0.959798385732087,0.310595369529667,0.240922247700843,3.424
0.701624502019184,0.516167952304367,0.196400609701712,0.0784276814304713,0.751180608771605,0.64387623988903,3.44
0.00776161413845988,0.441189917820072,0.244116278194481,0.745976155297576,0.619543803724191,0.446252830803981,3.456
0.822985608009813,0.505203165956624,0.966400471317411,0.289951810137989,0.125824134047047,0.239323894226801,3.472
0.248652279262638,0.198042560197068,0.814779816783124,0.184617521119998,0.799238073132043,0.515698542381053,3.488
0.632774601640739,0.146417760290479,0.888560434490317,0.357813684902165,0.757155339094303,0.11716675946902,3.504
0.3659487294369,0.54085413530527,0.768227455171073,0.260288707373701,0.161613007274566,0.446800699390253,3.52
0.291425038844234,0.0702461491048966,0.247451831849297,0.252544615101158,0.647323858219963,0.51787172807341,3.536
0.202969533313194,0.662819291589922,0.766406092112287,0.879150691636505,0.532306281222883,0.441923336073842,3.552
0.295178914984779,0.000585730847409427,0.186120634588425,0.458450049693241,0.629025153406398,0.65139654606045,3.568
0.772782205541187,0.760606185733978,0.945968714211215,0.0925817730505903,0.28793304293489,0.628922345884998,3.584
0.0925411940902363,0.479539080810773,0.478370948319715,0.512043064849531,0.177366556152412,0.216079423504233,3.6
0.917384869777807,0.960763570658796,0.11581701417614,0.836267132235216,0.178613160289645,0.29874204533232,3.616
0.404368559174405,0.0477164547732688,0.0844916549611534,0.178036384611418,0.497341508167566,0.503862231126072,3.632
0.27061571069213,0.890796233090793,0.982074927983259,0.0198691217352994,0.882686162082902,0.134504452178248,3.648
0.0013436135037459,0.953391205607161,0.905529334338154,0.477099654755112,0.570482184103203,0.706695942692841,3.664
0.900253531030731,0.298459588106834,0.670099748383129,0.343965634369561,0.317497958047844,0.751188642339389,3.68
0.93102754370992,0.234174213702004,0.438434586290921,0.0796259840901548,0.00399063253020981,0.0219197345561786,3.696
0.948315139476001,0.450201752983127,0.786257118688586,0.265174102707874,0.187174935946621,0.15595556557548,3.712
0.452022667664338,0.591351998753737,0.419555768016383,0.0929249862329726,0.112073119461323,0.621757729942538,3.728
0.219518363108166,0.15549914700977,0.587561289682589,0.785025097448019,0.357292531515467,0.530612877456984,3.744
0.235059169001897,0.991193544418973,0.270383301359216,0.401319194854167,0.963739332004275,0.904133559584135,3.76
0.341343888707251,0.440995539604048,0.90175767472898,0.119124317410301,0.940491936071236,0.823539337096366,3.776
0.635368006676162,0.540951037553408,0.335806714001525,0.107657114429272,0.597953963689803,0.104791866135013,3.792
0.0126107718553429,0.956575668738875,0.507035219744207,0.863939303355586,0.254079154891753,0.251988811234607,3.808
0.167745836038159,0.369289223687768,0.395518006659501,0.883709843038634,0.0844561867630169,0.31098018836748,3.824
0.592855651635351,0.406446782798905,0.142832533022978,0.505750561058115,0.855583278910801,0.136368020989831,3.84
0.270543741142413,0.510187186859667,0.0597209857358719,0.58266110935565,0.431698535095303,0.982143380401018,3.856
0.855639815737473,0.554065455480677,0.111618530611494,0.444084495088603,0.111861617134505,0.0352750579961071,3.872
0.896434702505021,0.633068737416807,0.140014875015589,0.539269506956163,0.168705187463434,0.52294868905228,3.888
0.338461880192748,0.909345698878457,0.662575518467008,0.526855601053187,0.137017436465738,0.351356355545059,3.904
0.466005022021548,0.53449802493758,0.840507950970474,0.804740492979842,0.296704355303632,0.213472816568974,3.92
0.914673932728368,0.847662359756729,0.906268559355508,0.0425265911231839,0.679587348109395,0.888076626170377,3.936
0.457099562351244,0.840144690468897,0.671007664101244,0.527913128271612,0.45623444893192,0.943250911462663,3.952
0.188462904984273,0.957799387143954,0.0685992150258387,0.346533203372687,0.40620403839107,0.989525512513765,3.968
0.366902976589014,0.899720948716154,0.702044062980215,0.339758466721716,0.248064013077822,0.261242689867531,3.984
0.837805330704455,0.854199611029918,0.921160047779008,0.836388218997333,0.277800282054717,0.578060328176412,4
0.184320267335691,0.363537282325084,0.616450966285004,0.523912713283043,0.833234937264729,0.842542779365096,4.016
0.447889929082657,0.0876048431567735,0.540272436277953,0.300277127838663,0.761725096118385,0.773342261269358,4.032
0.266571547100468,0.497455823331809,0.13619591419881,0.83403349781572,0.103987528867079,0.0863994364962807,4.048
0.991506358856099,0.846852989496702,0.88025425873175,0.998817172423224,0.597417309969443,0.412755712378581,4.064
0.523947597736455,0.366609614073649,0.247299684234078,0.674908603298334,0.751183427484322,0.518855271113799,4.08
0.0160244964882997,0.920884099707121,0.314140651282539,0.0606191063350304,0.505587999680344,0.638699509362573,4.096
0.664898576950112,0.542095501896039,0.945220452182711,0.13133157289547,0.577270355612401,0.484832842727797,4.112
0.84449568409624,0.833963193033572,0.126433245339275,0.378364131678908,0.46691515202179,0.451292828267868,4.128
0.266725822666701,0.897867016074265,0.272220735340078,0.901020854268585,0.809866367153534,0.281808109165789,4.144
0.234596377343969,0.932918099625773,0.0511478540797318,0.389663497485617,0.255361395983073,0.99857461176494,4.16
0.430388818579276,0.201321975461043,0.923563105783208,0.0858470830394883,0.814804191082955,0.643824394038106,4.176
0.546065645313867,0.44440461933858,0.418936328533258,0.450167980317928,0.823298763942078,0.109282139144057,4.192
0.579233191407041,0.765100085770156,0.798221626106463,0.215425985172867,0.140332692384198,0.956812205032796,4.208
